id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
285,5.695539873280528e-06,8.498355454029322e-07,0.0015475255589450794,1.754221013112447e-05,7.8185657510235e-09,5.3421292389018224e-08,1.6818026220245592e-06,6.396034925351031e-10,3.827097165676934e-09,8.14206540680849e-09,5.303788754966006e-07,5.838049961155216e-10,2.5511446452762356e-09,1.1457732588246401e-10,4.686994790819594e-10,5.307265862716558e-08,2.401872076645954e-09,2.4348999092286365e-08,9.974086022002179e-09,1.5989833672259464e-06,3.219229826215717e-08,7.082178711761196e-07,2.6505680099470755e-08,7.313499721591244e-09,9.956000531399221e-07,1.4374350046015957e-07,4.9112486397590565e-09,0.00015302571123602515,2.243414986859058e-09,3.9372035256990615e-06,0.00034065924269886946,1.140485157819006e-06,7.239810656596245e-06,1.3733868679882259e-06,0.5555620690860006,1.5750055788005163e-08,1.1623650969556717e-07,1.4134216378620158e-06,1.7950900181301379e-09,2.4172304060889206e-07,0.0008425769599807057,3.7091157857317214e-10,7.399735912421011e-05,2.684279131105564e-07,2.201209014177266e-06,3.0090153593941265e-07,5.633483141019038e-12,7.571519803375304e-08,2.0681739361847783e-13,2.7803699436396465e-08,4.2168379319713396e-08,5.870908604358345e-07,1.7728132858392892e-10,1.0465400313604738e-11,2.861704678328728e-08,1.1521322775282213e-07,6.447369304963417e-12,2.3716137678854435e-07,4.423447861096615e-06,3.676212255520712e-07,1.986009319444616e-06,0.0005377202432283472,2.7768370209656546e-08,2.2237843951534922e-09,2.1325337194765515e-10,5.141552901305552e-08,1.4383644415954882e-06,2.8927808501222957e-05,0.0002346946601347832,2.913101275329962e-06,2.0995286892326028e-08,2.3374753981601603e-09,6.025954337750758e-06,4.140863933958066e-06,1.3024382955125415e-14,7.654848340951255e-10,9.352103902847462e-07,1.8385743419421216e-08,1.268109380533325e-10,8.208655000756901e-08,6.737354839987316e-11,0.001229628905224042,5.006190989054522e-07,4.4478889507643796e-10,2.964241836286634e-07,3.447944053353538e-08,2.5737451651852636e-08,1.8526338382984458e-07,3.547661113777366e-11,3.0193999215356293e-07,0.43937289703206106,8.566968618565779e-10,2.8217356081110957e-09,8.074955148160517e-12,7.964908419548076e-09,2.3887614390630977e-09,2.6705844678400885e-06,1.22202117304394e-09,4.5814973480271766e-07
287,9.579900196310176e-09,9.348191724908639e-09,2.816213187364685e-08,9.913931511306864e-07,6.724635658187096e-10,2.0107117159874265e-09,4.566650436204196e-07,2.5718580618117286e-10,1.184552066917028e-12,2.4413397741148556e-09,3.263044928222662e-10,1.2006504349990938e-09,1.2191389575099635e-10,3.622247804547776e-09,8.689750321873337e-09,4.232667182108719e-09,7.812687012971653e-12,9.859580572678576e-09,6.155098466569716e-06,4.47540666028843e-10,9.210486784577505e-08,8.832813862724708e-12,6.891903199801361e-09,5.439989221703957e-09,4.6513068200544406e-07,3.067664179699219e-07,1.7762675423970085e-10,2.476715901488041e-05,4.474922223929058e-09,4.377403547767521e-09,3.137014799790484e-09,4.601423976092267e-09,4.246461625434673e-09,1.6229112420588375e-07,7.778788155249338e-12,2.7324400467299984e-09,3.91603934616255e-08,1.854206384759009e-09,3.057034354876831e-11,5.271850684023417e-09,1.0252892837902112e-11,1.3503296523452573e-10,1.0086385953840056e-10,2.8645453917278007e-08,1.2472845516636035e-07,4.754427799437736e-09,1.846161880696225e-09,6.035656723005515e-11,2.4503938277559147e-11,1.6696957349672467e-10,7.545054407004458e-09,1.3215232842945468e-07,6.231042482426823e-09,2.1388216126843494e-10,1.0439847016026308e-10,1.0676996562634753e-11,4.750112273940581e-12,3.5901622414172077e-09,6.957458867522828e-09,4.194908299645835e-07,0.9995977939072551,5.447997547520759e-10,0.00012193746173518774,6.184192766368606e-11,4.872172427171961e-14,2.0070617227795803e-07,1.5477543328248707e-08,4.376502189573252e-09,1.5703579875977263e-10,1.040369324912156e-11,1.346543463597072e-09,7.112533461830067e-10,1.1586383655362213e-10,4.462053567938408e-10,1.5686264936281774e-12,1.4786578294767663e-09,5.605042990626916e-10,1.7299760310565817e-09,5.0911266425157874e-11,7.292185953632664e-06,5.128613895125679e-09,4.248249939288011e-07,1.760014532176495e-13,5.340992731065848e-12,2.807397322847879e-10,7.45930001417526e-10,7.693928705584922e-08,1.743112626678272e-09,7.438971724033547e-11,2.0519030564576857e-08,2.214149490970041e-08,0.0002378708891459172,6.408865429524047e-09,3.886138679870069e-11,3.774592049755025e-13,4.458368913113222e-09,9.102465978601259e-10,7.019074618127248e-09,9.764948904170584e-09
292,1.1727213844947188e-10,1.941558881986957e-10,2.290519440626098e-10,2.3704032781107412e-11,2.0859480807826366e-11,7.111531115567015e-12,1.61141395406509e-08,1.9428218766263727e-07,7.294713739981588e-08,9.402000322250295e-11,2.227053450530993e-13,3.445300118447793e-09,2.2719293503510484e-08,2.2584851075346516e-07,2.2458679665217197e-09,1.5727893707997403e-09,1.9613985125607832e-14,0.9999984555889321,7.272848638698746e-12,9.889716578055041e-08,8.889014172162049e-10,1.4110514919806602e-15,6.08057869256261e-13,7.667539510010422e-14,7.108034878338215e-12,2.923824814482812e-12,4.9295844194138355e-12,1.869113900118168e-11,1.2591461713787089e-13,1.764434912601977e-15,2.2176827111385978e-11,1.499920525136888e-14,1.897256480500569e-10,1.3745064612889053e-08,2.8920968121632498e-12,2.635779803719619e-11,6.322362483791322e-12,1.1905263955930763e-11,9.148862944090101e-13,2.5432175675946594e-13,2.091757382516088e-14,1.105676873357918e-08,1.8281354844116735e-11,1.6932636894288638e-13,2.5945054975128153e-07,8.753069043577765e-09,8.332938479715082e-14,1.5064291369558015e-08,9.70902354782462e-09,9.611709751256218e-11,8.221417950064753e-09,1.4672150339515618e-15,9.530825744423702e-10,3.7270794047054285e-10,2.7489139650071547e-09,1.6934595008709164e-10,2.0736743039085487e-15,5.106694621604926e-07,1.6554403220760641e-09,9.924762292814102e-10,3.2732910855048727e-10,2.820174394029278e-12,4.439652443949204e-10,9.571415131696557e-11,3.087636354755539e-15,3.168142042623265e-10,3.4240576293343747e-13,1.2787728923191604e-12,5.178796058759264e-11,5.042120169777513e-11,2.7858430004435783e-12,7.916717740009146e-13,1.156436143874442e-13,6.469603804258854e-11,8.267026784405407e-14,1.8167392504603034e-13,1.1484082827580449e-11,3.7046485971267326e-13,3.1435552168673695e-12,2.5163370678380625e-08,1.1070157481442514e-09,2.4127063965443725e-11,1.4855477722848878e-11,4.109678649249164e-09,1.6269237380929268e-10,1.0667013907327154e-10,8.073603533006192e-09,3.652704095256933e-11,6.205849355477219e-14,1.001029869366445e-08,4.790858372110911e-12,8.26650582198708e-09,6.626968088883288e-12,1.1239858351132359e-11,1.4243145508750897e-09,7.850908429542178e-10,8.745664590504588e-14,1.3014875301346748e-15,1.0307757616507816e-10
293,1.345483350458617e-09,9.908417823841574e-10,1.7865102736146362e-12,3.29966951657154e-12,3.286489826727125e-10,8.354114060334826e-08,4.846817697440027e-16,6.6720881768469544e-12,2.4519556981854755e-12,3.013321621930702e-09,9.278248847057752e-06,4.901148801557634e-16,6.755194105178259e-09,2.5567282247743175e-11,1.3194330833962526e-09,3.6048118719524418e-12,1.5985633820217187e-07,5.0495145791229344e-15,2.00545266070654e-11,1.2301443406651022e-11,4.465862667014866e-12,8.971819023750254e-07,7.0595852481948654e-15,2.1319743739639644e-17,2.6064142095533143e-15,1.195093995051081e-13,0.0005125429837604329,2.7752111870484518e-11,7.005278477952695e-16,1.9180696355459692e-16,8.004605040067627e-21,3.849240884922585e-08,1.304467277301126e-07,2.077559127525177e-10,2.254036738543199e-15,5.049496774090477e-10,1.535410045179767e-11,3.0876473026049326e-18,4.344303789155793e-12,1.6614624216991687e-14,1.2043027831795527e-19,5.508571037379833e-08,4.854210969682507e-09,2.357105157986129e-13,2.7115307956804543e-08,5.756895525251473e-16,1.118826263857141e-09,1.9934812501112643e-19,8.325713202471164e-16,2.160283130315626e-08,5.815818596065547e-15,5.520651910684086e-08,3.354361067445155e-15,2.5965500600837185e-12,2.20930486410274e-09,4.054603038810552e-11,1.7937328799043671e-06,2.5044660514684403e-15,7.244561833399324e-13,1.3309400615388447e-10,3.605477843679052e-11,2.1525784511212704e-12,2.725114734095524e-10,4.3019606734764334e-10,1.2448359725139162e-05,8.134284861162081e-10,2.07915341256847e-09,3.905839097180586e-18,5.3969409249032835e-08,4.018953196107527e-12,2.6724330476931985e-15,8.360371322164863e-15,2.806049865501892e-09,6.092973596889948e-13,3.294749770183306e-07,0.9994451977873497,2.2557474922635964e-14,4.5452048711733314e-06,6.364050562190396e-07,7.254892372093485e-13,2.8721890499357065e-12,1.6433866236557622e-15,1.567028452684107e-19,9.679632856167256e-06,1.4997885414992102e-08,8.195849522817987e-13,4.997894818303818e-10,2.2023690460674379e-16,2.947253467064323e-07,3.0955999273362394e-14,2.234862501925116e-15,2.6316516718595855e-11,2.458426104110536e-09,2.0924581562203597e-14,7.551641908736472e-12,4.554896526692238e-12,3.018233983740557e-15,1.682363722639295e-06,1.186113252718615e-09
295,5.2302455540208347e-11,1.2249986022616825e-08,7.22179422841399e-07,8.939462291304833e-08,2.094006143474967e-09,6.060222205058012e-07,5.270708194594206e-10,7.352809125300286e-13,1.355270876614093e-13,3.2798162815251915e-09,1.1322408968320011e-09,1.5373621455155876e-12,1.04874626488036e-11,6.794985408847702e-11,7.116498491905409e-08,4.353459448593943e-08,3.080188215181215e-07,3.0929063787549406e-10,6.443213192877535e-08,6.185835028223545e-09,2.955868800130395e-09,3.534854801355045e-05,1.6913255463749802e-07,4.4900067781366055e-10,9.077461126335181e-09,1.9288113357173964e-07,3.082714164302019e-06,0.9994744474603596,1.4962391644411886e-10,3.319645553785377e-10,3.857260479592718e-10,3.885553446534993e-07,1.2068399573421057e-08,7.075442422776018e-10,6.2877114220284435e-06,1.1532797312668607e-08,3.5954556654573602e-06,5.374221935275258e-13,5.839350053001789e-09,3.923611670783115e-07,1.0944978521267174e-08,2.7877464461554716e-08,2.8798190928649525e-06,2.2486274513926042e-07,1.4315966013489088e-06,3.876648320763597e-12,1.6955872103051313e-10,2.5810822567358076e-11,2.1023316297197797e-15,2.7974424240739974e-08,1.934886667478707e-06,2.7378112769496375e-06,7.819651105119079e-12,1.9070147282991754e-12,1.6133415652785654e-08,1.0193074510457106e-09,1.1211300152765564e-07,7.152501425403693e-07,1.1685054964973787e-08,2.0724896273594042e-07,4.177406390396856e-07,1.5656182960010848e-06,2.140121767748536e-05,3.3144328564459495e-08,1.745640842913896e-11,1.9792131912050697e-10,0.0003027280175156773,8.01820894950328e-09,1.3619439965497098e-08,7.299072736126966e-10,2.168367247085427e-11,5.57224245269618e-11,1.794636214570917e-05,1.089513851004279e-08,2.9816993417576764e-11,4.6418306888713755e-07,2.2508217666762557e-09,4.26813040144929e-05,8.332525270540806e-08,1.1085575211757373e-10,4.538910346387924e-12,5.951483938211296e-08,9.048952913340929e-13,7.389732421182926e-07,4.005795675461144e-09,4.268435770000628e-11,2.6289999875139865e-08,2.0648728774002732e-09,2.1327510918556116e-06,2.118654588044213e-09,2.631117952863695e-09,1.4961374628882018e-08,9.69319704309321e-11,5.337675122677064e-14,1.0985001600769448e-11,9.024931354294298e-08,1.3316897883352708e-06,7.200775922505476e-05,1.1566271559490323e-08
296,4.072234596878402e-12,5.3544115171900585e-11,1.3926615300098538e-13,4.8243017612255465e-08,4.8273434290350434e-11,7.323173903496834e-09,1.6688389749767224e-13,9.536258674121765e-15,1.0330912844832622e-13,4.86644374145941e-10,3.429773435650021e-09,5.579811669642047e-16,6.845638255823941e-13,9.076449717720883e-12,1.1065410279366315e-09,8.049451120180353e-12,2.646624389655285e-07,2.1991249798824578e-15,1.890280704767406e-11,9.025892061596142e-12,2.1728148494954193e-10,1.4847460267066776e-10,1.1787957185941572e-09,7.0482023004962945e-15,1.0511328047549873e-13,2.389797540047887e-12,9.298893028614084e-07,2.165283980244182e-09,2.777414016579892e-10,2.0067219906829698e-14,2.742181372712804e-16,3.840050675458637e-07,1.3252350822798864e-06,1.0350418238220515e-08,1.453185988141143e-11,3.3267714748222383e-10,5.024494701896693e-10,5.0161739286837655e-19,1.917572174953497e-10,8.079798213693228e-13,1.3040812330626308e-15,1.67874357300332e-08,9.27158651664584e-09,2.8777129806138585e-11,7.853464807812688e-09,9.502564736742593e-11,2.5798573049971458e-08,1.0557894684669507e-16,2.9480030912843013e-17,6.456637345548344e-10,1.2462634142234828e-08,0.9999832821080931,6.029949286920671e-15,1.4186650607092733e-10,7.114336517129022e-12,3.59442825779453e-08,7.784273581010953e-08,5.776436149981728e-15,8.745159426815067e-14,3.197976856507795e-11,2.5393631219912806e-10,1.2382065063739678e-10,4.4357189160637094e-11,3.3783853627650857e-10,1.1608208123892609e-07,2.3823373010064278e-11,2.066143393669801e-09,1.1044458292264584e-16,3.087196455117517e-11,1.6559676218446197e-08,1.942597094567069e-15,2.622161953876041e-14,3.1002935597310276e-08,2.0400579886602032e-15,4.940525033627885e-09,1.578407999864342e-08,1.6246587294969472e-15,1.567439957378788e-06,3.6294012529690556e-07,1.5894982334423314e-12,1.0742245013917922e-09,1.2913619480587307e-14,1.7176549984081265e-16,1.0278038703036172e-05,1.134024568055576e-06,4.257346734786889e-15,2.2634062262568885e-16,3.194793673109657e-15,1.0368372015736117e-08,2.0255503106923346e-15,9.76902276180724e-12,5.708199971947881e-12,6.966612498670024e-13,1.540447481611237e-13,4.143128956149755e-13,2.924794282435888e-14,3.1478500282964924e-15,9.910074166874644e-09,2.994117103581637e-13
297,5.275507248259933e-06,3.556116627787573e-05,5.3548501645391245e-05,6.590615763334407e-05,6.185450177069275e-05,6.979119330282264e-05,6.224508372168571e-06,0.10349465545107794,2.5581576186695787e-08,1.6499306065054183e-05,1.784798292014916e-05,9.60996299877892e-10,6.458877184788019e-07,8.382261806651127e-05,1.174113626639991e-05,0.00032582009415396424,3.520033982634902e-05,0.00014915480425541856,5.465940964945599e-07,3.274875238277231e-05,2.2943780104932675e-05,0.000616888342771466,3.247083751392641e-05,1.3526746481624087e-06,4.567781084690825e-07,6.675720890251386e-05,0.0205251599068132,0.008876515686966074,2.5718460989456938e-08,1.2607032678663988e-07,7.730158558257935e-09,0.790597353897109,0.006703764848628879,0.00018864217646285942,3.632384921689963e-05,1.6085051415426088e-05,0.002436097507014817,2.502234640377872e-08,1.0290324055884758e-05,1.947668215598906e-05,3.9331384108033785e-08,0.0003458563270741714,0.0156575468468517,5.169360588739475e-06,0.012139775044570533,0.00036264849380748175,8.84368349689549e-06,1.0694739057778045e-07,1.4084543234461728e-11,0.0031395706890628215,4.669777316385807e-06,0.00027972495563218414,1.5133882459022047e-06,2.4095005229471228e-08,5.127772559660477e-06,1.2987171043947948e-05,6.337203324566482e-07,0.0057536243435090655,0.0011380625160853871,1.780352802323695e-05,0.0008376679995730742,9.203450240427467e-06,0.004424586344754216,2.722466745606421e-05,7.304760551022342e-07,0.0005702964755920124,0.0002783347957489917,1.4618865208055714e-05,0.0001996060252888312,1.0646772823681105e-06,5.727416659140171e-08,2.0098166410889015e-07,0.000320853947839138,0.0017313569274546123,3.902352482723737e-07,0.0008532887811002551,1.640557686158734e-07,0.00035434206438134667,9.76115242355443e-05,8.595804957598407e-06,8.650025281103785e-08,6.909530778816583e-05,9.197046150453088e-09,0.0009473003883250446,0.00035936546106785246,8.014288235716425e-07,8.978100038005409e-05,1.7986594968302543e-07,0.009918541154175713,2.768662037587346e-06,2.7121141762858025e-06,2.2484497607595578e-06,0.005281291873589778,1.2073063753850161e-08,5.551236825709141e-06,4.136982587516938e-06,9.098259585756523e-07,8.571743897113663e-05,7.932520306325774e-06
299,1.7366155775902112e-09,1.1838225770718791e-09,2.9505434155026307e-08,1.4917892746567395e-07,1.4764363844150276e-09,1.30538946189871e-08,3.6123671006899756e-08,1.0303071782111396e-12,5.081804484960924e-11,9.900216578673594e-10,3.963513442704916e-15,1.0398358651778983e-12,3.373654406569834e-13,1.0521170548048067e-12,7.781224668986051e-12,9.512861321650102e-08,2.914028607277555e-11,1.1690877107252775e-10,1.606063922712139e-11,4.528488630253616e-09,1.847738442493997e-08,1.6625312810422302e-07,3.720920904439337e-11,1.6579382759628563e-06,2.3511145439523574e-08,6.124999876161084e-06,8.296881752041217e-11,9.248513774165435e-08,1.871869613683876e-08,1.9504447333722584e-08,1.982852253361391e-10,7.803237494162849e-07,1.217537982504874e-10,1.666714299873068e-10,3.975402423193773e-08,4.6230572091763385e-12,6.50795192631206e-07,3.848218259485745e-06,9.553615990091209e-05,0.9998888932178944,1.7170222528890092e-07,1.0398643340361487e-10,1.527072422964065e-09,1.1657035450380432e-08,6.706322630593305e-12,3.10061649657838e-10,3.82885984907379e-14,8.426529030549822e-09,1.4062872595778621e-14,1.1374206532155404e-12,1.4608159430642827e-08,3.121603488907432e-10,2.37342027011143e-11,1.0498572071010557e-15,1.8113732520331588e-08,8.408427328418506e-12,1.0409621807143817e-14,7.094236812516404e-07,1.1680214544444955e-09,1.4583863077724462e-08,1.1170377181030736e-08,8.913599423607817e-10,1.5354532970150768e-08,1.4206739068332448e-10,3.567283796332022e-16,5.903279056975655e-10,6.60121462527602e-12,2.7761655088487776e-09,8.172449296746036e-10,1.1198346475797288e-11,1.6881355099102303e-11,9.305453919663903e-13,1.3130750631585748e-08,1.3117900284349633e-11,5.314365986168749e-15,6.222140150644765e-13,7.34952665374688e-08,1.443651229759556e-09,1.8497410652300926e-11,1.1663819569168699e-08,1.6458270087748383e-14,1.2384921461510703e-10,5.353449825338585e-10,1.6474070661986217e-12,8.446136778261491e-08,2.468700413557088e-09,9.599666935730705e-13,1.1355903013479622e-07,3.115489856828079e-12,4.268484793316191e-09,6.438590882003583e-10,6.586089950155609e-13,3.178541293896716e-13,4.2380979521761484e-16,3.3748568572300856e-11,1.349225582777488e-11,5.053961835650005e-07,5.017339903489652e-10,3.687702586580565e-10
300,4.722054743978717e-09,2.0403116473845235e-11,9.183659838397056e-08,2.460321339324573e-10,1.8379567426401294e-09,8.688667347981003e-10,2.648188097852827e-09,5.888955188094624e-11,1.553231161580132e-13,2.423898496313648e-08,3.201512351187361e-13,2.763785752886832e-10,1.7839312242835367e-11,1.480697151135955e-11,2.8379972309762978e-12,9.659867899241673e-11,7.583446056613059e-13,1.331307452677845e-11,3.1159793290288817e-10,3.0833294828317244e-10,7.3248386248054115e-06,4.832856289233426e-09,1.1935627610353704e-07,0.9997366433840211,4.447487817993545e-05,9.217943306972327e-09,1.8404695471643272e-10,8.471956777270116e-11,1.9062950096712059e-07,2.3088901558282955e-09,6.351005121522267e-09,9.281115848744817e-09,1.2735507033263067e-12,1.0593099955934423e-09,5.347361420738369e-11,2.6669597307225856e-10,7.542064452631929e-11,5.013887885228209e-09,4.429781767377741e-05,1.3520497168053736e-08,6.488966822322156e-13,4.781421714213538e-15,8.50397052972661e-12,1.7728934239247993e-11,3.429693453532485e-11,1.6560546952068812e-13,1.718529526700898e-11,9.694266349621424e-12,2.650292880490511e-12,1.2040281996131376e-10,1.928441890053459e-12,1.7200154787366164e-10,1.3186579099920494e-10,2.154928368908774e-13,1.8213617108142223e-06,1.0681388004221814e-09,3.3060774429015914e-13,2.370061880466336e-10,1.3136435835220326e-14,4.5690824506475463e-07,9.765839496493103e-09,6.68998893661515e-08,3.938155888866716e-09,1.5831172662092994e-14,5.909018584939514e-13,1.0047324481784292e-07,9.975483032171537e-11,1.4206163544277457e-09,7.075738228516307e-09,3.2778470462266106e-12,0.00016391638603275343,4.30182146934702e-09,1.2432723913302534e-08,3.485572934291968e-09,1.0111509734156373e-13,9.565561438462796e-13,1.151073582090018e-09,5.2983486147894385e-11,2.21375504977899e-12,7.178079587374544e-08,3.5755838303881957e-12,3.0828372304724965e-11,8.689044817216248e-15,5.3419978211622185e-15,3.174040046077767e-11,3.966665409204292e-10,1.4865005469009274e-10,1.0764832244729455e-11,2.439141513489275e-11,1.778020015417842e-11,1.95539716759668e-10,8.639901377942016e-13,6.731036301265449e-11,8.526504480176137e-12,4.655892748898248e-15,1.500503503635947e-13,2.87231218214306e-07,7.59505097335722e-11,1.71556138932406e-09
301,8.925784634333581e-08,2.6357131745647158e-06,0.004946588997997323,0.00021383784593786937,2.3564636141000448e-05,8.544326604480316e-05,0.0004123163296917087,5.21947831707912e-06,2.224114862542052e-09,7.482155617487041e-05,3.5667289642369737e-06,0.00018851730810382812,2.745554513340037e-05,1.9064613067537726e-06,1.3776895726102544e-06,3.1270321245833046e-05,1.944613096907014e-09,2.542933857981445e-07,0.00015729401280414087,4.243159398487802e-05,0.003346827178608337,0.0011525473641880752,0.19897832235137045,0.12333388786700061,0.2723473086974725,0.00048719701227577494,1.2535825318085296e-06,1.8407083281479188e-05,0.09046571842750167,0.1999288376597317,9.969716843229016e-05,0.00013241127355205373,1.905328427302876e-07,0.0001050124835954119,4.8186144793208614e-05,1.5306211979162036e-05,1.1664323867186732e-05,5.901213496051573e-08,0.04570598950055649,4.357340551730038e-06,8.725530493201747e-11,6.498851758346202e-11,1.6302794342283737e-07,1.7402204413231581e-06,2.900733709684425e-06,1.9202095097120046e-07,0.0015352131288918118,3.076090478835487e-08,1.7547313405184064e-05,0.00014246127121519665,6.902915726791329e-07,1.4866445217843613e-05,6.644518598219525e-06,2.8622436481928368e-05,0.008524911967029276,0.002370794619205078,5.323048717431128e-07,3.4107016405883434e-06,9.88304893682945e-10,3.865808073299284e-07,0.001711449045836624,0.010132650879026112,0.0012746893541694306,1.326274478902227e-07,5.531200677605974e-09,0.0002546644321806706,6.737126111687902e-06,0.0008095671580146437,0.016684247798403818,4.792755622121629e-08,0.0018186135477885376,5.293968962099776e-06,1.0602838050862253e-05,0.00016525589774037382,3.69871532786229e-10,2.2099794400576092e-06,0.00010676177785474804,2.4872353365715693e-06,5.300311922150598e-09,0.005847051409558075,1.7256217852264716e-05,0.0003116714255380372,1.6403540321924166e-10,6.951381313653113e-10,2.9111458326514425e-07,8.771708213623812e-07,3.427179902719962e-05,1.1919273668573055e-06,1.433752447876641e-06,4.858304406047281e-07,1.0097185753895403e-05,4.0302871333714915e-07,0.004358421528983052,2.333842267038049e-05,4.131714544098719e-08,1.4984007802159282e-08,0.0010122205696725922,3.701080786713724e-07,0.0003422526486027582
305,4.631120318850118e-05,2.249476504161232e-06,0.9993410979506371,3.6993950061964285e-07,8.674996684985532e-08,5.329742046852382e-05,4.753694480058516e-06,2.1885541264377048e-09,1.7974634873148724e-07,6.423775957099834e-08,2.699566048770811e-10,8.162722420780393e-11,9.186973157194663e-10,1.864695396452668e-11,1.3437918773092391e-10,3.215810210401835e-06,8.810957880395331e-11,9.70527417647838e-09,1.023244984730395e-09,4.366120917918206e-06,2.40628834783073e-08,5.521298859410434e-08,1.5987748209417033e-12,7.29127797225889e-08,4.2370264051723533e-07,1.1392618026750257e-05,6.700649092414215e-09,7.226866866472588e-07,4.3760730039570554e-10,1.307838075955713e-10,1.4750936883017337e-08,8.265046052325273e-06,2.2050975547150374e-07,1.1268532275819566e-07,1.0695823151189667e-07,1.4439265156643943e-07,9.636202959090632e-10,5.684736696482558e-07,2.986610867492147e-05,0.00032523149491556983,1.5583530525793635e-05,3.5428514589572465e-09,3.095638201429278e-07,6.572088461324383e-08,6.511176543096763e-08,1.8085121469527425e-07,3.2422603685192505e-13,1.6886745827123348e-08,5.535992323860919e-14,3.422726762466956e-11,1.368629693192323e-07,6.502214034846526e-11,2.6060758043301656e-10,4.3947926641203155e-13,4.928917468488765e-07,1.757790727867145e-10,1.4179005997566274e-11,1.5804225439202904e-06,4.866861694898925e-07,4.097906935400814e-05,3.821165186365216e-06,2.2246689569652733e-08,7.598267229566246e-09,4.791577609955293e-09,4.2087182333921795e-12,1.8452070584863855e-06,2.947198285356886e-08,1.0088047496621391e-07,8.016637363341932e-06,3.355251831767614e-08,2.8488914333745403e-07,1.7442380175968888e-09,1.4444525809997204e-06,2.0036920203715682e-07,5.151652729522353e-14,1.0764834666249027e-09,8.341037911217509e-05,3.019237370016837e-08,2.3463673771188735e-10,1.926088172326608e-08,1.0916344244808473e-11,1.7157132309156497e-06,1.1940095218142486e-07,4.864625620240148e-12,8.508543859703103e-07,1.5272675154754146e-07,3.792453031338663e-08,2.754680986550683e-06,6.348978444183757e-12,2.9291860461819553e-07,1.1382120822428924e-06,9.644670042362385e-11,6.047051991612889e-10,1.465205465918253e-14,5.367742880045985e-09,1.4248588874416954e-09,4.6759156048516524e-07,1.622449229254475e-09,4.8364362439938535e-08
