id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
277,6.081352488047417e-09,2.7286536161326486e-07,3.765532069660186e-05,1.433463689886843e-05,3.948083580002183e-10,2.8669229954299064e-07,1.6939167136244943e-06,4.833523992884508e-10,1.4903093416489193e-10,7.425423899319113e-11,1.2267254473315916e-12,1.4461847776742993e-10,4.176976850107966e-08,4.328384826060218e-12,2.6143610127956375e-10,7.242106970579037e-08,4.5606244438379915e-11,6.774500603741516e-09,3.1372128277536553e-10,1.3127983720671295e-06,5.118858566545456e-10,4.0788675491082146e-09,4.968337447504685e-10,2.70087882367327e-10,1.1481861556845826e-08,6.522122336920738e-08,7.724221019943136e-07,7.082776150094244e-08,2.328297390070205e-09,2.7246142528118437e-11,2.273517710875529e-07,2.0959857392614807e-10,1.7328592599512236e-09,6.539318101366184e-12,1.976739007656746e-07,1.3738678333788071e-11,8.139460082481518e-06,4.312861554029629e-06,3.2232578067914995e-07,5.556645094201824e-07,5.160821730014684e-06,2.8946275147909557e-07,1.6274608495837506e-07,1.033181144452231e-06,3.3596716563133533e-10,1.1725625804064128e-06,7.525353917390227e-14,6.186509005036574e-06,4.144171485963419e-09,3.367403300015942e-11,0.00023752493842256348,3.813276885018132e-12,6.610300915627434e-11,1.2861087270444226e-10,5.494436410431776e-09,8.061853773131544e-09,3.4248312285358595e-10,3.2807303982151126e-06,2.6580839791465287e-06,6.553407871919121e-07,1.0372688245639733e-07,6.191122836168364e-09,4.4870051022768716e-10,1.0257549828702715e-06,5.73268009774753e-16,3.0557680627637197e-09,7.608527629157302e-11,1.5973718960127106e-06,4.668081667919976e-09,2.6582537357427663e-07,3.6149106782242167e-10,1.5238997962774058e-09,6.193715194829411e-09,1.0586697678303949e-07,5.0110736861881877e-17,5.985510680771649e-12,0.0006985529887463559,1.006173297046834e-08,1.439302114473902e-11,3.840587671159446e-08,4.915842194467123e-12,6.962447438140603e-09,6.147424919390501e-06,3.959614245673855e-12,1.8721232422118235e-08,9.880091167061323e-05,4.3109816615730214e-08,0.9988558578827975,1.5820001533884832e-13,3.971771780595529e-07,1.878554870129166e-08,1.2508014407398914e-10,3.8514408819644315e-12,5.360381815646261e-15,6.705953591631152e-06,4.000358993760754e-08,1.6407705667326403e-06,1.428941284456692e-10,8.63700752206163e-08
279,6.014364122783687e-09,2.6864769026536933e-07,1.3479764595323978e-06,6.90865082829288e-07,4.0483950553857974e-08,9.241531995841901e-08,0.9998232114055134,1.268052421367125e-07,3.249082082424413e-05,1.2466787694128568e-07,9.854086177980181e-12,4.212608653714354e-08,8.216009382691038e-09,3.326045534264056e-08,1.910212500574484e-08,5.077888918084221e-07,4.4071525681774304e-11,2.529110729027017e-06,1.9865535689291836e-09,6.486182248245744e-06,1.881261171353814e-07,9.630497702291233e-12,2.8951197037774255e-07,3.743784248780712e-09,1.5161836158667685e-08,2.9049525599159077e-07,1.3566234342807099e-08,1.829911824635681e-08,9.061200199704166e-10,2.2810886452031747e-09,2.3426379469238795e-07,9.387496792598386e-07,9.005747651347913e-08,1.446047416800448e-07,2.406138505891112e-08,3.6268665955504272e-09,2.1327774131634086e-06,1.6852964277840616e-06,6.2249180802648725e-09,3.576707789283064e-06,7.4050426254285455e-06,1.8207151825817162e-09,3.856137630766554e-09,2.87994340791802e-07,1.1374518136916498e-08,3.7571013146363857e-05,1.4615953683639525e-11,3.159671011618565e-05,9.327871074933452e-10,2.017702002922946e-11,5.928845390724968e-06,2.1763276925054403e-10,1.357950091059183e-07,1.574999914459877e-10,8.084788912714831e-10,1.2714715879233895e-09,3.45593733317935e-14,9.713734816516453e-07,2.575901122083329e-06,1.4748829189333146e-06,4.4609785434458425e-06,2.381323800597637e-09,1.1351541507241289e-08,2.05779509978562e-08,1.175170911274698e-13,3.330886405739918e-08,1.2008514885488808e-09,1.1569019159986188e-07,7.100811398205165e-10,4.50279064144239e-08,6.854848105838165e-10,1.1943089349792645e-09,7.118883404805871e-10,7.034296097674124e-08,7.433810464629268e-14,8.174489336045684e-12,1.2778992044932581e-07,3.327036525361059e-08,1.2264415090698463e-07,3.0813225970296264e-06,5.724757610983251e-07,1.520169693182357e-06,2.1357045074067314e-05,8.89543106583993e-11,1.0745184552504886e-06,3.5295106040841814e-07,3.63496205138005e-09,1.7532609801071918e-07,4.775470321268911e-13,5.466435643716098e-07,2.0851998280036639e-07,1.2308252133092346e-09,1.1956106512471598e-07,3.1756849113658066e-10,1.0327050488789487e-07,5.806005885330727e-08,9.49423539815639e-08,1.848932941295416e-11,2.7594538148177014e-08
281,8.501428434478974e-11,3.1074239503601565e-09,1.402212427086228e-06,1.5696613767929798e-07,2.19774211303955e-10,3.6369520732575562e-09,3.761729172286621e-07,1.1342361203809395e-10,8.019587299601235e-12,3.6272685802636813e-11,5.475391510231993e-14,1.9811049335055383e-11,2.9712869565225646e-11,2.0631710892982274e-11,1.780052458732918e-10,4.8452035311607755e-08,1.0293686020861315e-11,1.607167760976682e-05,9.795084689063511e-12,5.228931938511621e-08,4.453203144139705e-11,1.0965634001748712e-08,3.925998414152375e-10,2.709180310782191e-09,6.5991547071579e-09,5.883665600462591e-08,3.298242311743694e-10,3.0658999642323566e-05,1.4314288519543444e-10,2.3930393098057737e-09,2.2167649096947747e-07,4.397932959348828e-09,8.656552795378308e-09,3.9056145017457016e-11,9.000691582786392e-07,1.3799636255317952e-11,3.2931733235461783e-06,1.0206659723718844e-06,4.283462816408845e-07,3.6556459292336916e-06,4.889573465903842e-06,1.819238559739456e-09,3.102839595847466e-08,9.39927331986939e-08,7.838721481125782e-06,1.5028648946353132e-07,1.905064185945813e-14,1.3035567070912267e-07,3.746897519748936e-14,2.0735632655747825e-11,2.707165313236229e-07,3.4338809392576764e-11,2.1833515944329663e-10,1.0397153630562933e-14,1.8378269316682002e-11,2.386899898398997e-11,7.881091246781007e-15,0.9999080520735065,1.0786279117414262e-05,1.994024525923587e-08,1.8509784192992135e-08,9.076829933164391e-10,1.0044140889409895e-07,3.625632229114198e-09,1.455643444547716e-15,9.479583624558654e-11,7.005083641991998e-11,3.959792849025256e-06,3.6486122903908014e-09,1.2851827109071404e-09,2.811147165113355e-11,1.2498056996712192e-10,7.608073859866029e-09,3.955438737617806e-08,2.783785472162549e-17,3.782347478391318e-13,2.5797876139805614e-07,5.411061081733617e-09,4.950342929222615e-12,4.503638480038702e-09,1.0096924600208593e-13,4.0883425842097593e-07,5.254983718919905e-07,2.2002786279989494e-11,4.600230339331614e-09,1.4828641511745443e-08,1.7223349382106558e-10,2.325977207540347e-06,1.3693779255260234e-11,8.260727967602354e-07,1.904792401303725e-08,1.175795944560451e-11,3.681623333085651e-11,3.4578641992195166e-15,6.836188082931811e-09,7.46757482535164e-09,8.024324883692475e-07,9.011794332763973e-12,1.02212669393939e-10
284,2.7216848029998803e-08,3.930551976249788e-08,6.340856456219222e-05,6.488618503376387e-08,1.728068752928872e-08,7.299201792746721e-08,8.821091555202591e-08,9.427574585501461e-11,1.3950397754914062e-07,1.4993061564593236e-09,1.211540681121386e-09,7.333583972910448e-11,8.14751065374944e-11,1.524303637600995e-10,2.1135897386102608e-10,3.5418933192134286e-08,1.676900795235891e-09,2.3236383312442095e-08,3.218322665138612e-11,5.461498947641122e-08,1.1582435623574048e-09,1.498592654830626e-07,4.299196900884758e-09,4.0495467499941825e-07,4.309559773666058e-08,6.095257495967352e-05,3.2925698889661266e-10,2.2948451420311603e-06,2.727810801787907e-09,3.344671051040189e-08,1.7764700419410235e-07,0.00011211082631975268,1.8379139170911823e-08,1.297309054002034e-06,0.9996780019141513,1.0000409649536442e-08,6.85400122760306e-08,5.956829818352813e-07,6.993247776365881e-08,3.075657796730061e-05,3.6130530416895255e-06,3.6652541165822776e-09,2.4241199055893095e-06,4.747429714297674e-09,1.3171872483152144e-08,2.7546873887819788e-08,2.216136359083624e-11,1.797720426996877e-08,6.377436391126786e-14,6.943911901949092e-10,7.393609986824e-08,8.658222502164381e-09,3.514529627044095e-10,5.626340250421891e-12,4.0602533209955266e-09,2.2686274352249544e-09,1.7563853500007544e-12,2.528769624113033e-07,1.7878672798854093e-08,1.077161086437248e-06,2.1183827716167363e-08,8.664606120037484e-07,1.076399231213894e-08,1.4997105707522045e-10,8.365844207410457e-12,1.5046964663057686e-08,5.706993262578527e-07,1.5134493086077327e-07,5.5264628147289166e-09,2.4084997631091977e-09,3.2732708734889106e-08,2.6063213340837663e-11,3.85391274344323e-05,2.949860404815358e-08,8.627841479731024e-13,2.8254740274315476e-11,5.756420066393075e-10,8.230184568157662e-09,7.692695466345818e-10,1.1158173794472742e-08,6.0201331290014005e-12,4.500990924039445e-07,1.2530759976057964e-09,1.345753281773175e-09,5.05411005209831e-07,2.469558683001048e-09,6.8747052013853e-10,6.177737037820951e-09,3.6479567579830393e-10,2.792916459810773e-09,1.6970720823793061e-07,1.720693501508446e-10,1.8984999884142542e-10,1.4465504802297075e-12,2.794362047528924e-10,2.396973162591715e-10,7.339537387669123e-08,5.222085680648092e-09,1.8840959746030303e-09
285,5.026844891498977e-05,7.1790192530342655e-06,0.005752969564097384,0.0001291041564804633,2.414458624028591e-07,1.369680013033869e-06,1.6935119850948803e-05,4.869866861589276e-08,2.11965349537098e-07,2.998410854863949e-07,1.0181323411492527e-05,3.715715331151216e-08,1.194108774353682e-07,1.0981153021301438e-08,3.2192009253038514e-08,1.1079528677517907e-06,1.311005240292543e-07,7.977321922334312e-07,3.4067387436836517e-07,1.4152483981225122e-05,7.24333667112571e-07,1.1538092692083657e-05,8.928198951122301e-07,4.283267086368781e-07,1.5559122778691322e-05,2.7457407707193327e-06,1.1397788781202554e-07,0.000652246740132379,1.659989124223361e-07,5.649972135445914e-05,0.001995477944128513,2.135438135523736e-05,7.838831715396055e-05,1.7951945518332434e-05,0.5356158693400043,4.534675498683877e-07,3.0304580775711817e-06,2.2542973259260417e-05,1.6290340997426747e-07,6.714095727434358e-06,0.0026662659655171807,3.2621999373740605e-08,0.0004295383629313876,6.433556508438557e-06,3.07297144598728e-05,6.7380010850004304e-06,1.2334483310847129e-09,1.2405060405425135e-06,1.4651408733615975e-10,6.152710724845328e-07,1.2403866566787185e-06,8.533846530221627e-06,1.866400281381102e-08,2.0412880337935005e-09,9.961233831935948e-07,2.8039063271115557e-06,1.1380660801151052e-09,3.942804124053736e-06,4.282158034161124e-05,6.355316721413778e-06,1.659523089467636e-05,0.002456471784330916,6.46865813272684e-07,1.136763960193978e-07,2.339194087813224e-08,1.6013589231237017e-06,1.6835667785766494e-05,0.0002117368881968797,0.001119731064018803,4.6351527303530407e-05,6.172577310309896e-07,1.5965754305539786e-07,4.7518890989084136e-05,4.5525887202940964e-05,5.935458139616858e-12,4.505393294071863e-08,1.2184453848709534e-05,5.277478017784515e-07,1.0872519906701781e-08,2.522738184886958e-06,7.79728507827973e-09,0.004971129234890261,5.944261346232382e-06,3.066090521901404e-08,5.788406207979878e-06,1.1310573987000671e-06,1.1023550843107753e-06,4.129816504757292e-06,3.2857688651966813e-09,4.298185349634319e-06,0.4432838608964265,4.5577675063069456e-08,1.5757944588950555e-07,1.565631343732185e-09,3.805676618376435e-07,1.143590542935575e-07,3.819954901921857e-05,1.0685516884044232e-07,7.637132260234955e-06
287,4.511402833728394e-07,2.599851909710436e-07,7.212233017941586e-07,1.710920307489175e-05,4.2203665332854e-08,8.228115778324812e-08,8.038016040979695e-06,3.0706224869711694e-08,4.063406271012394e-10,1.36349730268219e-07,3.349656467482773e-08,7.537354403364575e-08,1.484617591569289e-08,1.9633947857334094e-07,3.2278479403839183e-07,1.9824835821186262e-07,1.78373148083644e-09,5.640566953714151e-07,7.141363695105702e-05,2.2964401286312894e-08,1.70296841636893e-06,1.7946420585792916e-09,4.066628471722757e-07,3.8785624773934676e-07,8.445596371329944e-06,6.50948248151793e-06,1.0068085421390871e-08,0.00022392111689236558,2.788183602951946e-07,3.3600183507607365e-07,2.222282246938058e-07,2.5888844056568864e-07,2.3329884831904495e-07,3.392781039355297e-06,1.874844091207947e-09,1.2051443585867722e-07,1.1570013238612183e-06,7.60114261996236e-08,5.335109481911371e-09,2.8559461100231007e-07,1.6356456478292048e-09,1.5840378194025426e-08,1.1986010434319883e-08,1.0681135850940645e-06,3.2209530482577493e-06,3.2147678259176286e-07,9.913900108413913e-08,5.590554750730715e-09,5.1946330639285684e-09,1.5300097931367113e-08,3.6710716727172997e-07,3.188468860763218e-06,3.548161986524395e-07,2.1695419010658184e-08,1.326745831662472e-08,2.6597973629437e-09,9.393248854579468e-10,1.7151024826039368e-07,4.0260007496642046e-07,4.709835136524652e-06,0.9969330662845199,3.986548889005902e-08,0.001002756097559603,7.063687711121984e-09,3.1595297602392296e-11,4.362628431841895e-06,7.923873123748841e-07,2.468177879775529e-07,1.9594346134404797e-08,3.5225545016238997e-09,8.489023358049423e-08,7.351654105919435e-08,1.1536158940332328e-08,4.3680558720579846e-08,2.758679386594304e-10,9.018983499497406e-08,3.424667899316209e-08,1.1569191070629456e-07,5.0554661954198415e-09,0.00011368177320632564,2.5751606073649017e-07,8.61966087208135e-06,8.253688867230059e-11,1.16745526189293e-09,2.391566063216238e-08,5.491925009033593e-08,2.7175817119672556e-06,1.0931559103672757e-07,6.134623167737433e-09,7.6785709223433e-07,6.92735891915869e-07,0.001568359899932401,3.363002531731561e-07,6.615651422804087e-09,2.2746142786733797e-10,1.8748345115078627e-07,7.392235761806675e-08,5.01235538880126e-07,3.812092552518521e-07
292,1.541642689155004e-08,1.2662366477202835e-08,1.377262303265042e-08,4.9778526487603095e-09,2.3853029911531964e-09,8.52802900960455e-10,4.737402262677475e-07,4.6556654578423875e-06,2.126549326788201e-06,7.924800308715528e-09,9.151318922927658e-11,1.9639099584095748e-07,8.15673588077683e-07,6.411203973770111e-06,1.3175984589436907e-07,5.299190994193834e-08,1.6364012662920406e-11,0.9999608702695225,1.0742050300848374e-09,1.9788294856690393e-06,4.446377218233126e-08,1.5019757982472126e-12,1.6758128706512037e-10,5.182569994652422e-11,1.0415046817033472e-09,5.637300500958202e-10,9.184376453477095e-10,2.736421789750078e-09,7.486500926143714e-11,4.475209093947354e-12,3.683034628535764e-09,1.3392032446329866e-11,1.6304852905139734e-08,3.997535153958178e-07,6.377548039203889e-10,2.6855266011244293e-09,9.50372105426627e-10,8.195750745002322e-10,2.324239164246573e-10,1.0654054754854901e-10,1.0222852528717782e-11,4.86511243502308e-07,2.12899144806509e-09,7.933130550858396e-11,6.304241289021302e-06,3.787912746450271e-07,4.0173368415886554e-11,5.260732079260326e-07,4.675549485597173e-07,8.694123383182576e-09,3.018637656581718e-07,1.8628255189012865e-12,6.480459606736377e-08,3.257950487974559e-08,1.4672207256405476e-07,2.140203004591331e-08,2.139066535689692e-12,1.038825531514709e-05,1.3090694793659404e-07,4.1872203240680535e-08,1.981341564358407e-08,5.352203801677572e-10,3.5630898926332156e-08,9.729079104748453e-09,2.498571441991885e-12,2.7736063638825143e-08,1.3797833671511658e-10,4.151600313710895e-10,8.015931202411185e-09,1.0190446151958514e-08,4.909104477093188e-10,3.9790051642921834e-10,3.785393753312788e-11,8.2509785082747e-09,1.9542925577743982e-11,6.643647454232811e-11,1.8052636600262181e-09,1.2955600615457754e-10,4.540944156157897e-10,7.770289116387174e-07,6.652234572641837e-08,4.284743999529423e-09,1.7747745948436388e-09,1.5212042519255962e-07,1.2848568687851062e-08,1.001335638258341e-08,4.2927173265380325e-07,3.967426906715377e-09,1.9332860368052475e-11,3.832592574515763e-07,9.01362519361264e-10,3.1698272995118647e-07,1.5439566693351914e-09,2.3593195579739077e-09,9.708575818250948e-08,5.6555146946206476e-08,4.485196522524354e-11,2.003317168905385e-12,9.559828777293104e-09
293,9.349242512014098e-08,9.635088622508926e-08,3.736805391895782e-10,1.393002708161621e-09,3.034008588538852e-08,1.5517279190924647e-06,5.924620601913667e-13,3.558599865628118e-09,8.571650156217305e-10,1.3588800258340004e-07,9.958417711983456e-05,1.4389126058486254e-12,3.4790009794204793e-07,4.181929134987366e-09,9.287685565154316e-08,7.280260171092972e-10,4.570099533105049e-06,8.903302574712316e-12,3.73903426265708e-09,1.688063294401737e-09,7.417408722669291e-10,1.7304051811793343e-05,6.628174031900304e-12,1.258175949894194e-13,3.719832850279505e-12,5.959869574952213e-11,0.0028563277395362296,5.902242928934174e-09,2.162502580036988e-12,7.230233303576138e-13,2.317907353233237e-16,2.013045484420895e-06,3.196153192367475e-06,1.4908288215549473e-08,1.7663128622196696e-12,3.945115896050303e-08,2.2157782184605787e-09,8.830189899520324e-15,9.838420948869152e-10,1.515873035646912e-11,6.893379351254705e-16,2.32026706630508e-06,2.4328797628428365e-07,1.301953576078201e-10,1.1203986201845219e-06,1.5602125036507123e-12,1.3617721762109634e-07,2.1570333040195824e-15,2.260249024650897e-12,9.897117473455289e-07,9.763622392444995e-12,2.8533857085606468e-06,7.153859769401219e-12,7.066984141304219e-10,1.8906894550889369e-07,6.5376784732311215e-09,3.3627063076434316e-05,2.6057429373345455e-12,2.650622483103453e-10,8.994991564697554e-09,4.133515142868459e-09,4.5416573945556605e-10,1.9340729681101364e-08,2.0829763540807305e-08,0.00012052609139491817,7.42150060219959e-08,1.9310400156983515e-07,2.1140456487096907e-14,2.4629762128761417e-06,1.495871252267224e-09,3.570568413043149e-12,1.1439638269242888e-11,1.3555366655375335e-07,3.3386424271914625e-10,6.306789685585534e-06,0.9966069109984836,1.27677229998487e-11,5.329658673122323e-05,1.000644092780509e-05,3.4664250342322345e-10,7.423870744683204e-10,3.874224638844927e-12,1.3314776900043676e-15,0.0001465882915141211,7.491179395463476e-07,3.663674871507524e-10,6.466373168119187e-08,3.397175512718752e-13,5.735406415618726e-06,2.549914167588582e-11,3.098380194226969e-12,3.685998947150784e-09,2.291710112658451e-07,2.543838115581968e-11,2.2596627309512887e-09,1.4577663551328698e-09,3.503071711917366e-12,1.9654288729179524e-05,9.008360120371506e-08
295,5.401557590650898e-09,3.482888095127716e-07,1.0728751505511422e-05,2.34002177136002e-06,9.86353172135935e-08,8.699118578979671e-06,2.9186831943005606e-08,3.4302212266457954e-10,7.192286526090097e-11,1.323671248743394e-07,7.711277577306908e-08,4.480868967148284e-10,1.937467873909821e-09,7.473748167882971e-09,1.4784356234399327e-06,1.0422759909983572e-06,5.481415974203243e-06,3.38812441113649e-08,1.8666180448960684e-06,1.7348542572607318e-07,6.767831559834864e-08,0.00024465308322348084,4.131543940978067e-06,4.97272602050014e-08,3.9371011132834954e-07,4.435289698867046e-06,2.5183038492376515e-05,0.9960590243698444,2.2338485481529545e-08,3.274938371009095e-08,4.414003180562275e-08,8.661303876040498e-06,4.1543656071105555e-07,3.642960560260475e-08,6.061187675745393e-05,3.347621705806469e-07,4.234855814112229e-05,2.0686737186720053e-10,2.974985060282103e-07,8.828603420351227e-06,3.9004811326319215e-07,9.475265274104533e-07,3.742952598480713e-05,5.257627268467757e-06,2.6308483438939233e-05,9.230537379765721e-10,1.9216786070087292e-08,2.40126398055676e-09,4.0308373470617695e-12,6.67886427805271e-07,2.7168172161295085e-05,2.819683331747227e-05,2.095401832518497e-09,5.316479288365066e-10,5.503384243682975e-07,6.667729087126472e-08,2.3701453159821924e-06,1.0863115508368672e-05,4.2797347771188577e-07,2.801617280019762e-06,7.638248736180121e-06,1.76804470399942e-05,0.00017462943362556765,7.660617364761188e-07,3.0758736379250502e-09,1.5386366676184338e-08,0.00197566554248009,3.929913456131867e-07,6.109715965959016e-07,8.629698307157673e-08,2.9934523468674937e-09,8.691614039602639e-09,0.00011010889326542358,5.035963634136889e-07,2.331470595780663e-09,7.114808837775017e-06,9.931471584745495e-08,0.0003119224581810041,1.8164338680760516e-06,1.7344417409484026e-08,9.236655946905418e-10,1.8154755625085479e-06,2.4677915640431105e-10,1.1861962185563916e-05,1.813648113995519e-07,6.071438627552834e-09,1.146028773514077e-06,1.2459022191490984e-07,2.1841647420026948e-05,1.1606976808091843e-07,1.4876872708074671e-07,5.249298549440137e-07,1.3379345116291456e-08,3.144889878415143e-11,2.523400651783927e-09,2.228523015787349e-06,1.8623466900515057e-05,0.0006962811526214998,4.0876385111666106e-07
296,1.0914839910134778e-09,8.047565485587806e-09,5.655610190190386e-11,2.323898162098539e-06,6.8724807153323705e-09,3.7156733028852805e-07,7.996824027385476e-11,1.5752903225912964e-11,8.019284955705569e-11,3.7572628139959716e-08,2.541927518621436e-07,1.3203178355141081e-12,4.2679511878898917e-10,1.8094477415335406e-09,7.77781791601251e-08,2.0573408570161812e-09,6.177018309773216e-06,3.6177447711017173e-12,4.0938868707853585e-09,1.2688407656259372e-09,1.7834800664573335e-08,2.501261226305528e-08,9.382016529602127e-08,1.334066839609023e-11,7.904754455485279e-11,8.556248080473805e-10,1.4158058582416256e-05,1.7393803350955826e-07,4.0843269727831635e-08,3.054386404218343e-11,7.91906638156127e-13,1.136704752056927e-05,2.3557404114769512e-05,4.2771725107173125e-07,2.4539020564466352e-09,3.090500071901577e-08,4.5640149490556334e-08,4.225065767095142e-15,2.2323288232598784e-08,4.2647659242309064e-10,1.2514105337723236e-12,9.567270452100007e-07,4.827621110744125e-07,4.583714448872934e-09,4.74941269803723e-07,1.781923566973902e-08,1.5369147310785585e-06,2.5220548816947034e-13,2.2416480589113064e-13,5.412286904990097e-08,9.031030190363294e-07,0.9996947318589146,1.1061614173794215e-11,1.9391965265997675e-08,1.9456544865171223e-09,1.6298499577529171e-06,3.3424496386326703e-06,5.74634707905858e-12,5.1257950274806924e-11,4.835877074829018e-09,2.2677713438327673e-08,1.5904006078485553e-08,5.237531676133749e-09,2.147286337206293e-08,4.509349553159939e-06,4.809517679610839e-09,1.8696737843202273e-07,3.8704997259007587e-13,7.750447193746558e-09,7.010653865873522e-07,3.6002132876621136e-12,4.0257909259135026e-11,1.0152110541597397e-06,3.751133982713286e-12,3.17477400535483e-07,8.203955689558305e-07,2.1707285528494166e-12,2.5410718364325455e-05,8.73195813543648e-06,9.093911737007915e-10,8.95809132467086e-08,1.6803528685026526e-11,3.202911685880479e-13,0.00017201925351764672,2.1666935075272494e-05,6.6751219642293805e-12,9.115474191938351e-13,3.810181677863589e-12,4.639862153923897e-07,2.9251374385246093e-12,2.6907231499627675e-09,1.308591426142439e-09,3.110177803395277e-10,1.0979229197482415e-10,2.6827744165784055e-10,2.5246399864876544e-11,5.0490212351643995e-12,5.896673507320327e-07,1.5937721239389184e-10
297,3.878101121226965e-05,0.00014366308655594452,0.0002443242424192664,0.00036282781920262774,0.00024534149741588213,0.00024757351107046954,4.088002588108292e-05,0.19102606929386176,8.651151795862756e-07,8.587732820551106e-05,0.00015376736128048716,7.207210228755142e-08,8.760197135385116e-06,0.00036680753792853085,8.647748904497173e-05,0.000761114038443962,0.00019365024735632145,0.0008621367665227638,6.801312508917629e-06,0.0001384945672178587,7.758660339583907e-05,0.0019746987392886745,0.00017890485203129873,1.9871557708785522e-05,6.904618080634346e-06,0.0003467893122580726,0.02488412826537712,0.01688896790385204,1.0820191824503453e-06,3.6970999743916382e-06,4.115620908867631e-07,0.6194602303899026,0.012399680414808562,0.0005833747889485858,0.00018610930888563054,8.113106268303814e-05,0.005519290833155567,5.250299566222846e-07,7.725646227434487e-05,0.00015037128237514868,8.939669325612682e-07,0.0011244998770086325,0.02082846920925201,4.315531846860287e-05,0.023806751227091822,0.001458918058526898,7.825675681946435e-05,1.4429649380739469e-06,3.5542573859869228e-09,0.005319875911851201,4.382171445922474e-05,0.0009477573244164117,2.0674468593513793e-05,6.430223690710321e-07,4.267165573229456e-05,9.476136399216643e-05,8.114235017006328e-06,0.010428275201140907,0.003015073298074707,8.271016273924378e-05,0.001810738618084073,5.729674266559886e-05,0.007890859927238956,0.00011723592969618824,9.561674823196779e-06,0.0015348773533010226,0.0013593694612928837,9.605828077375268e-05,0.0010940169767645414,1.8748581510898978e-05,1.1701259630687838e-06,4.651958694181327e-06,0.0008985348882960146,0.005420586238609735,3.2472389302232275e-06,0.0021007352658043792,2.2834575701953748e-06,0.0012155731941410188,0.00032871810484726935,8.01749361372076e-05,1.8536007196715623e-06,0.00044964680796090315,2.4658630336638926e-07,0.0027460134087040756,0.0011630004588820885,1.0104396312355548e-05,0.0006810889457609436,2.8991230610732603e-06,0.012388737115706504,2.7925569675623844e-05,2.5441461919362622e-05,2.0315862635147356e-05,0.012587548997529889,4.2663431471480664e-07,5.09535400449731e-05,4.13921038330827e-05,1.1352296567868312e-05,0.0004916419385312668,5.290627793552227e-05
